,skeletal_muscle_myoblast_transcription_profiling_by_array_assay_ENCSR000CZA_ENCFF001VWJ_ENCFF001VWI_intersect.bed,glomerular_endothelial_cell_transcription_profiling_by_array_assay_ENCSR000CZB_ENCFF001VWF_ENCFF001VWE_intersect.bed,astrocyte_of_the_cerebellum_transcription_profiling_by_array_assay_ENCSR000CZC_ENCFF001VTG_ENCFF001VTH_intersect.bed,cardiac_fibroblast_transcription_profiling_by_array_assay_ENCSR000DAE_ENCFF001VTV_ENCFF001VTW_intersect.bed,SK-N-MC_transcription_profiling_by_array_assay_ENCSR000CYN_ENCFF001VYF_ENCFF001VYG_intersect.bed,WI38_transcription_profiling_by_array_assay_ENCSR000CZD_ENCFF001VYM_ENCFF001VYL_intersect.bed,WI38_transcription_profiling_by_array_assay_ENCSR000CZE_ENCFF001VYN_ENCFF001VYO_intersect.bed,epithelial_cell_of_proximal_tubule_transcription_profiling_by_array_assay_ENCSR000CZF_ENCFF001VYA_ENCFF001VXZ_intersect.bed,LNCaP_clone_FGC_transcription_profiling_by_array_assay_ENCSR000CZG_ENCFF001VXC_ENCFF001VXD_intersect.bed,WERI-Rb-1_transcription_profiling_by_array_assay_ENCFF001VYK.bed,cardiac_mesoderm_transcription_profiling_by_array_assay_ENCSR000CYH_ENCFF001VSW_ENCFF001VSX_intersect.bed,cardiac_mesoderm_transcription_profiling_by_array_assay_ENCSR000CYG_ENCFF001VSZ_ENCFF001VSY_intersect.bed,cardiac_mesoderm_transcription_profiling_by_array_assay_ENCSR000CYF_ENCFF001VTA_ENCFF001VTB_intersect.bed,cardiac_mesoderm_transcription_profiling_by_array_assay_ENCSR000CYE_ENCFF001VTD_ENCFF001VTC_intersect.bed,myotube_transcription_profiling_by_array_assay_ENCSR000CZH_ENCFF001VWK_ENCFF001VWL_intersect.bed,astrocyte_of_the_spinal_cord_transcription_profiling_by_array_assay_ENCSR000CZI_ENCFF001VTN_ENCFF001VTM_intersect.bed,BE2C_transcription_profiling_by_array_assay_ENCSR000CZJ_ENCFF001VSK_ENCFF001VSJ_intersect.bed,hepatocyte_H3K4me1_DMSO.bed,brain_microvascular_endothelial_cell_transcription_profiling_by_array_assay_ENCSR000DAF_ENCFF001VTP_ENCFF001VTO_intersect.bed,lung_microvascular_endothelial_cell_transcription_profiling_by_array_assay_ENCSR000CZW_ENCFF001VVQ_ENCFF001VVP_intersect.bed,fibroblast_of_lung_transcription_profiling_by_array_assay_ENCSR000DAH_ENCFF001VXR_ENCFF001VXS_intersect.bed,NB4_transcription_profiling_by_array_assay_ENCSR000DBB_ENCFF001VXH_ENCFF001VXG_intersect.bed,MCF-7_transcription_profiling_by_array_assay_ENCSR000DBC_ENCFF001VXF_ENCFF001VXE_intersect.bed,Jurkat_transcription_profiling_by_array_assay_ENCSR000DBD_ENCFF001VWR_ENCFF001VWQ_intersect.bed,endothelial_cell_of_umbilical_vein_transcription_profiling_by_array_assay_ENCSR000DBE_ENCFF001VWM_ENCFF001VWN_intersect.bed,mammary_epithelial_cell_transcription_profiling_by_array_assay_ENCSR000DBF_ENCFF001VUX_ENCFF001VUY_intersect.bed,GM12878_transcription_profiling_by_array_assay_ENCFF001VSV.bed,BJ_transcription_profiling_by_array_assay_ENCSR000DBH_ENCFF001VSM_ENCFF001VSL_intersect.bed,T-helper_1_cell_transcription_profiling_by_array_assay_ENCFF001VYJ.bed,E025-H3K27me3.gappedPeak,skeletal_muscle_cell_transcription_profiling_by_array_assay_ENCSR000DBJ_ENCFF001VYE_ENCFF001VYD_intersect.bed,fibroblast_of_the_aortic_adventitia_transcription_profiling_by_array_assay_ENCSR000DAG_ENCFF001VSH_ENCFF001VSI_intersect.bed,K562_transcription_profiling_by_array_assay_ENCSR000DBK_ENCFF001VWT_ENCFF001VWS_intersect.bed,renal_cortical_epithelial_cell_transcription_profiling_by_array_assay_ENCSR000DBR_ENCFF001VWB_ENCFF001VWA_intersect.bed,kidney_epithelial_cell_transcription_profiling_by_array_assay_ENCSR000DBQ_ENCFF001VWC_ENCFF001VWD_intersect.bed,HepG2_transcription_profiling_by_array_assay_ENCSR000DBL_ENCFF001VUL_ENCFF001VUM_intersect.bed,HeLa-S3_transcription_profiling_by_array_assay_ENCSR000DBP_ENCFF001VUK_ENCFF001VUJ_intersect.bed,SK-N-SH_transcription_profiling_by_array_assay_ENCSR000DBO_ENCFF001VYI_ENCFF001VYH_intersect.bed,keratinocyte_transcription_profiling_by_array_assay_ENCFF001VXQ.bed,GM06990_transcription_profiling_by_array_assay_ENCSR000DBM_ENCFF001VSR_ENCFF001VSQ_intersect.bed,Caco-2_transcription_profiling_by_array_assay_ENCSR000DBN_ENCFF001VSN_ENCFF001VSO_intersect.bed,H7-hESC_transcription_profiling_by_array_assay_ENCSR000DAR_ENCFF001VTE_ENCFF001VTF_intersect.bed,non-pigmented_ciliary_epithelial_cell_transcription_profiling_by_array_assay_ENCSR000DAK_ENCFF001VVS_ENCFF001VVR_intersect.bed,choroid_plexus_epithelial_cell_transcription_profiling_by_array_assay_ENCSR000DAN_ENCFF001VUC_ENCFF001VUB_intersect.bed,cardiac_muscle_cell_transcription_profiling_by_array_assay_ENCSR000DAO_ENCFF001VTX_ENCFF001VTY_intersect.bed,retinal_pigment_epithelial_cell_transcription_profiling_by_array_assay_ENCSR000DAJ_ENCFF001VWG_ENCFF001VWH_intersect.bed,cardiac_fibroblast_transcription_profiling_by_array_assay_ENCSR000DAP_ENCFF001VTT_ENCFF001VTU_intersect.bed,Panc1_transcription_profiling_by_array_assay_ENCSR000DAZ_ENCFF001VXW_ENCFF001VXV_intersect.bed,amniotic_epithelial_cell_transcription_profiling_by_array_assay_ENCSR000DAQ_ENCFF001VTJ_ENCFF001VTI_intersect.bed,epithelial_cell_of_esophagus_transcription_profiling_by_array_assay_ENCSR000DAM_ENCFF001VUF_ENCFF001VUG_intersect.bed,iris_pigment_epithelial_cell_transcription_profiling_by_array_assay_ENCSR000DAL_ENCFF001VUT_ENCFF001VUU_intersect.bed,fibroblast_of_skin_of_abdomen_transcription_profiling_by_array_assay_ENCSR000DAT_ENCFF001VSG_ENCFF001VSF_intersect.bed,fibroblast_of_gingiva_transcription_profiling_by_array_assay_ENCSR000DAU_ENCFF001VSE_ENCFF001VSD_intersect.bed,foreskin_fibroblast_transcription_profiling_by_array_assay_ENCSR000DAI_ENCFF001VXO_ENCFF001VXP_intersect.bed,fibroblast_of_pedal_digit_skin_transcription_profiling_by_array_assay_ENCSR000DAV_ENCFF001VSC_ENCFF001VSB_intersect.bed,fibroblast_of_lung_transcription_profiling_by_array_assay_ENCSR000DAW_ENCFF001VSA_ENCFF001VRZ_intersect.bed,fibroblast_of_upper_leg_skin_transcription_profiling_by_array_assay_ENCSR000DAX_ENCFF001VRY_ENCFF001VRX_intersect.bed,bronchial_epithelial_cell_transcription_profiling_by_array_assay_ENCSR000DAY_ENCFF001VYB_ENCFF001VYC_intersect.bed,CMK_transcription_profiling_by_array_assay_ENCFF001VSP.bed,E088-DNase.hotspot.fdr0.01.broad.bed,K562_transcription_profiling_by_array_assay_ENCFF001SNW.bed,E052-H3K27me3.gappedPeak,E102-H3K27ac.gappedPeak,E056-H3K36me3.gappedPeak,E127-H3K4me2.gappedPeak,E129-H3K4me2.gappedPeak,E082-H3K4me1.gappedPeak,E006-H2BK12ac.gappedPeak,E040-H3K4me1.gappedPeak,E079-H3K9me3.gappedPeak,E113-H3K36me3.gappedPeak,E104-H3K4me1.gappedPeak,E104-H3K36me3.gappedPeak,E009-H3K4me1.gappedPeak,GSM534480_hASCt3.H3K4me2.intervals_hg19.bed,E124-H2A.Z.gappedPeak,E076-H3K27ac.gappedPeak,GSM534466_hASCt1.H3K4me2.intervals_hg19.bed,B_cell_ChIP-seq_EZH2_ENCFF001STL.bed,E032-H3K27me3.gappedPeak,E010-H3K27me3.gappedPeak,E113-H3K27ac.gappedPeak,E124-H3K9ac.gappedPeak,E008-H4K20me1.gappedPeak,E005-H2BK12ac.gappedPeak,E124-H3K4me1.gappedPeak,E105-H3K27ac.gappedPeak,E057-H3K4me1.gappedPeak,E018-H3K9ac.gappedPeak,E007-H3K18ac.gappedPeak,E083-H3K4me1.gappedPeak,GSM534474_hASCt2.H3K4me1.intervals_hg19.bed,GM12878_transcription_profiling_by_array_assay_ENCFF001SNK.bed,H1-hESC_ChIP-seq_H3K4me1_ENCFF001SVA.bed,E025-H3K9ac.gappedPeak,E012-H3K27ac.gappedPeak,K562_ChIP-seq_WHSC1_ENCFF001SZU.bed,E083-H3K9ac.gappedPeak,prostate_gland_transcription_profiling_by_array_assay_ENCFF001SOI.bed,E120-H3K4me1.gappedPeak,E023-H3K9ac.gappedPeak,H1-hESC_ChIP-seq_H3K27ac_ENCFF001SUX.bed,E085-H3K36me3.gappedPeak,H1-hESC_ChIP-seq_H4K20me1_ENCFF001SVF.bed,E067-H3K4me1.gappedPeak,HepG2_transcription_profiling_by_array_assay_ENCFF001SNQ.bed,E067-H3K27ac.gappedPeak,E042-H3K4me1.gappedPeak,E107-H3K4me1.gappedPeak,E073-H3K27ac.gappedPeak,E127-H3K4me1.gappedPeak,E125-H3K4me2.gappedPeak,E037-H3K4me1.gappedPeak,E107-H3K9ac.gappedPeak,E005-H4K8ac.gappedPeak,E009-H2A.Z.gappedPeak,E039-H3K4me1.gappedPeak,K562_transcription_profiling_by_array_assay_ENCFF001SNS.bed,E068-H3K27ac.gappedPeak,E095-H3K4me1.gappedPeak,osteoblast_ChIP-seq_EP300_ENCFF001TCZ.bed,E009-H3K27me3.gappedPeak,K562_transcription_profiling_by_array_assay_ENCFF001SNZ.bed,E063-H3K27ac.gappedPeak,E005-H2AK5ac.gappedPeak,E068-H3K9ac.gappedPeak,E047-H3K4me1.gappedPeak,E011-H3K27ac.gappedPeak,E007-H3K14ac.gappedPeak,E002-H3K4me1.gappedPeak,E058-H3K27me3.gappedPeak,E080-H3K27me3.gappedPeak,E005-H3K18ac.gappedPeak,E005-H3K9me3.gappedPeak,E003-H3K4me2.gappedPeak,E074-H3K27ac.gappedPeak,E076-H3K4me1.gappedPeak,E114-H3K4me1.gappedPeak,E061-H3K27ac.gappedPeak,E005-H4K91ac.gappedPeak,E092-H3K27me3.gappedPeak,E118-H3K4me1.gappedPeak,K562_transcription_profiling_by_array_assay_ENCFF001SNV.bed,E007-H4K91ac.gappedPeak,E084-H3K9me3.gappedPeak,E085-H3K9me3.gappedPeak,E096-H3K27ac.gappedPeak,E021-H3K4me1.gappedPeak,E013-H3K27ac.gappedPeak,E063-H3K9ac.gappedPeak,E090-H3K27me3.gappedPeak,E006-H2BK120ac.gappedPeak,E030-H3K27me3.gappedPeak,E054-H3K4me1.gappedPeak,E005-H3K14ac.gappedPeak,E003-H3K4me1.gappedPeak,H1-hESC_ChIP-seq_EP300_ENCFF001SVK.bed,E029-H3K4me1.gappedPeak,E106-H3K27ac.gappedPeak,GSM534467_hASCt1.H3K4me1.intervals_hg19.bed,K562_ChIP-seq_CHD7_ENCFF001SYZ.bed,E044-H3K27me3.gappedPeak,E008-H3K14ac.gappedPeak,E062-H3K9ac.gappedPeak,E081-H3K4me1.gappedPeak,E053-H3K4me1.gappedPeak,K562_transcription_profiling_by_array_assay_ENCFF001SNY.bed,E005-H2BK120ac.gappedPeak,E007-H3K23ac.gappedPeak,E041-H3K4me1.gappedPeak,E097-H3K4me1.gappedPeak,E117-H3K4me1.gappedPeak,E080-H3K27ac.gappedPeak,E043-H3K4me1.gappedPeak,E066-H3K27ac.gappedPeak,E006-H4K91ac.gappedPeak,E121-H3K4me2.gappedPeak,E034-H3K4me1.gappedPeak,E046-H3K4me1.gappedPeak,E032-H3K4me1.gappedPeak,E119-H3K4me1.gappedPeak,E071-H3K27ac.gappedPeak,HepG2_transcription_profiling_by_array_assay_ENCFF001SNP.bed,K562_ChIP-seq_CBX3_ENCFF001SYW.bed,E069-H3K27ac.gappedPeak,E004-H3K4ac.gappedPeak,E121-H3K27me3.gappedPeak,GM12878_transcription_profiling_by_array_assay_ENCFF001SNL.bed,E121-H2A.Z.gappedPeak,E109-H3K27ac.gappedPeak,K562_ChIP-seq_CREBBP_ENCFF001SYU.bed,E113-H3K9me3.gappedPeak,E002-H3K36me3.gappedPeak,E005-H2BK5ac.gappedPeak,E075-H3K27ac.gappedPeak,E101-H3K27ac.gappedPeak,E072-H3K27ac.gappedPeak,E003-H3K18ac.gappedPeak,K562_ChIP-seq_KAT2B_ENCFF001SZW.bed,snpcount
514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,8
515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
516,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,7
517,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,29
518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1
520,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,14
521,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,2
522,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2
524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,3
525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,1,1,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,5
526,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,1,1,0,1,1,0,0,1,0,1,1,0,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,5
527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,29
528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,1,3
530,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,45
531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,71
532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,0,0,15
